label,target,kind,split,candidate_count,target_retrieved,top_candidate,name_wratio,name_token,name_partial,phonetic,alias_strength,dob_exact,dob_year,pob,nationality,address,country,type_match,used_alias
1,16382,transliteration,cal,15,1.0,16382,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,16382,sparse_attributes,cal,15,1.0,16382,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,16382,official_alias,cal,15,1.0,16382,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,18814,exact,cal,15,1.0,18814,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,18814,token_order,cal,15,1.0,18814,0.95,1.0,0.736842105263158,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,18814,ocr,cal,15,1.0,18814,0.9565217391304348,0.9565217391304348,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,18814,transliteration,cal,15,1.0,18814,0.9565217391304348,0.9565217391304348,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,18814,sparse_attributes,cal,15,1.0,18814,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,15739,exact,cal,15,1.0,15739,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,15739,token_order,cal,15,1.0,15739,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,15739,ocr,cal,15,1.0,15739,0.8333333333333335,0.8333333333333333,0.8333333333333335,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,15739,transliteration,cal,15,1.0,15739,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,15739,sparse_attributes,cal,15,1.0,15739,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,1701,exact,cal,15,1.0,1701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1701,token_order,cal,15,1.0,1701,0.95,1.0,0.5185185185185186,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1701,ocr,cal,15,1.0,1701,0.9841269841269842,0.9841269841269842,0.967741935483871,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1,1701,transliteration,cal,15,1.0,1701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1,1701,sparse_attributes,cal,15,1.0,1701,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,6483,exact,cal,15,1.0,6483,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,6483,token_order,cal,15,1.0,6483,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,6483,ocr,cal,15,0.0,86,0.30000000000000004,0.08695652173913046,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,6483,transliteration,cal,15,1.0,6483,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,6483,sparse_attributes,cal,15,1.0,6483,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,6763,exact,cal,15,1.0,6763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1,6763,token_order,cal,15,1.0,6763,0.95,1.0,0.5957446808510638,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,6763,ocr,cal,15,1.0,6763,0.9818181818181819,0.9818181818181819,0.962962962962963,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1,6763,transliteration,cal,15,1.0,6763,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,6763,sparse_attributes,cal,15,1.0,6763,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,13885,exact,cal,15,1.0,13885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1,13885,token_order,cal,15,1.0,13885,0.95,1.0,0.7,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1,13885,ocr,cal,15,1.0,13885,0.923076923076923,0.923076923076923,0.923076923076923,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1,13885,transliteration,cal,15,1.0,13885,0.96,0.96,0.9166666666666665,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1,13885,sparse_attributes,cal,15,1.0,13885,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,729,exact,cal,15,1.0,729,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,729,token_order,cal,15,1.0,729,0.95,1.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,729,ocr,cal,15,1.0,729,0.9565217391304348,0.9565217391304348,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,729,transliteration,cal,15,1.0,729,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,729,sparse_attributes,cal,15,1.0,729,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,15155,exact,cal,15,1.0,15155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1,15155,token_order,cal,15,1.0,15155,0.95,1.0,0.5957446808510638,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1,15155,ocr,cal,15,1.0,15155,0.962962962962963,0.9629629629629629,0.962962962962963,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1,15155,transliteration,cal,15,1.0,15155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1,15155,sparse_attributes,cal,15,1.0,15155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1,13092,exact,cal,15,1.0,13092,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,13092,token_order,cal,15,1.0,13092,0.95,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,13092,ocr,cal,15,1.0,13092,0.9879518072289156,0.9879518072289157,0.975609756097561,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,13092,transliteration,cal,15,1.0,13092,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,13092,sparse_attributes,cal,15,1.0,13092,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,13092,official_alias,cal,15,1.0,13092,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,7377,exact,cal,15,1.0,7377,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,7377,token_order,cal,15,1.0,7377,0.95,1.0,0.6875,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,7377,ocr,cal,15,1.0,7377,0.9473684210526316,0.9473684210526315,0.9473684210526316,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,7377,transliteration,cal,15,1.0,7377,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,7377,sparse_attributes,cal,15,1.0,7377,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,7377,official_alias,cal,15,1.0,7377,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,1208,exact,cal,15,1.0,1208,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,1208,token_order,cal,15,1.0,1208,0.95,1.0,0.8085106382978724,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1208,ocr,cal,15,1.0,1208,0.96,0.96,0.9795918367346939,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,1208,transliteration,cal,15,1.0,1208,0.88,0.88,0.88,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,1208,sparse_attributes,cal,15,1.0,1208,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1208,official_alias,cal,15,1.0,1208,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1,4277,exact,cal,15,1.0,4277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1,4277,token_order,cal,15,1.0,4277,0.95,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1,4277,ocr,cal,15,1.0,4277,0.9824561403508771,0.9824561403508772,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1,4277,transliteration,cal,15,1.0,4277,0.9454545454545454,0.7272727272727272,0.8846153846153846,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1,4277,sparse_attributes,cal,15,1.0,4277,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,16920,exact,cal,15,1.0,16920,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,16920,token_order,cal,15,1.0,16920,0.95,1.0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,16920,ocr,cal,15,1.0,16920,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,16920,transliteration,cal,15,1.0,16920,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,16920,sparse_attributes,cal,15,1.0,16920,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,13160,exact,cal,15,1.0,13160,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,13160,token_order,cal,15,1.0,13160,0.95,1.0,0.4918032786885246,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,13160,ocr,cal,15,1.0,13160,0.992248062015504,0.992248062015504,0.984375,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,13160,transliteration,cal,15,1.0,13160,0.9516129032258065,0.4838709677419355,0.905982905982906,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,13160,sparse_attributes,cal,15,1.0,13160,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,13160,official_alias,cal,15,1.0,13160,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1,1981,exact,cal,15,1.0,1981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1,1981,token_order,cal,15,1.0,1981,0.95,1.0,0.7647058823529411,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1,1981,ocr,cal,15,1.0,1981,0.9523809523809522,1.0,0.9523809523809522,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1,1981,transliteration,cal,15,1.0,1981,0.9523809523809522,0.9411764705882354,0.975609756097561,0.75,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1,1981,sparse_attributes,cal,15,1.0,1981,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1981,official_alias,cal,15,1.0,1981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1,11828,exact,cal,15,1.0,11828,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,11828,token_order,cal,15,1.0,11828,0.95,1.0,0.6904761904761905,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,11828,ocr,cal,15,1.0,11828,0.9896907216494846,1.0,0.9791666666666665,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,11828,transliteration,cal,15,1.0,11828,0.9450549450549449,0.5783132530120482,0.8941176470588236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,11828,sparse_attributes,cal,15,1.0,11828,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,15638,exact,cal,15,1.0,15638,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,15638,token_order,cal,15,1.0,15638,0.95,1.0,0.5945945945945945,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,15638,ocr,cal,15,1.0,15638,0.9565217391304348,0.9565217391304348,0.9565217391304348,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,15638,transliteration,cal,15,1.0,15638,0.9302325581395349,0.46511627906976744,0.8717948717948718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,15638,sparse_attributes,cal,15,1.0,15638,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,15638,official_alias,cal,15,1.0,15638,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1,10891,exact,cal,15,1.0,10891,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,10891,token_order,cal,15,1.0,10891,0.95,1.0,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,10891,ocr,cal,15,1.0,10891,0.9777777777777777,0.9777777777777777,0.9777777777777777,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,10891,transliteration,cal,15,1.0,10891,0.967032967032967,0.967032967032967,0.9555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,10891,sparse_attributes,cal,15,1.0,10891,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,10891,official_alias,cal,15,1.0,10891,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,17567,exact,cal,15,1.0,17567,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,17567,token_order,cal,15,1.0,17567,0.95,1.0,0.5227272727272727,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,17567,ocr,cal,15,1.0,17567,0.990990990990991,0.9906542056074766,0.9818181818181819,0.9090909090909091,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,17567,transliteration,cal,15,1.0,17567,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,17567,sparse_attributes,cal,15,1.0,17567,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3737,exact,cal,15,1.0,3737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3737,token_order,cal,15,1.0,3737,0.95,1.0,0.6818181818181819,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1,3737,ocr,cal,15,1.0,3737,0.9615384615384616,0.923076923076923,0.9615384615384616,0.8,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1,3737,transliteration,cal,15,1.0,3737,0.9615384615384616,0.9615384615384616,0.9803921568627451,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,3737,sparse_attributes,cal,15,1.0,3737,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3737,official_alias,cal,15,1.0,3737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1,11060,exact,cal,15,1.0,11060,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,11060,token_order,cal,15,1.0,11060,0.95,1.0,0.5789473684210527,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,11060,ocr,cal,15,1.0,11060,0.9795918367346939,0.9795918367346939,0.9583333333333335,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,11060,transliteration,cal,15,1.0,11060,0.9333333333333332,0.6222222222222222,0.9047619047619048,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,11060,sparse_attributes,cal,15,1.0,11060,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,4188,exact,cal,15,1.0,4188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1,4188,token_order,cal,15,1.0,4188,0.95,1.0,0.6181818181818182,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1,4188,ocr,cal,15,1.0,4188,0.9841269841269842,0.9841269841269842,0.967741935483871,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1,4188,transliteration,cal,15,1.0,4188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1,4188,sparse_attributes,cal,15,1.0,4188,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,1906,exact,cal,15,1.0,1906,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1,1906,token_order,cal,15,1.0,1906,0.95,1.0,0.5714285714285714,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1,1906,ocr,cal,15,1.0,1906,0.9655172413793103,0.8275862068965517,0.9655172413793103,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1,1906,transliteration,cal,15,1.0,1906,0.9655172413793103,0.9655172413793103,0.9655172413793103,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1906,sparse_attributes,cal,15,1.0,1906,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,1906,official_alias,cal,15,1.0,1906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1,14513,exact,cal,15,1.0,14513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1,14513,token_order,cal,15,1.0,14513,0.95,1.0,0.6415094339622642,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1,14513,ocr,cal,15,1.0,14513,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,14513,transliteration,cal,15,1.0,14513,0.8709677419354839,0.8709677419354839,0.8620689655172413,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1,14513,sparse_attributes,cal,15,1.0,14513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1,4620,exact,cal,15,1.0,4620,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,4620,token_order,cal,15,1.0,4620,0.95,1.0,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,4620,ocr,cal,15,1.0,4620,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,4620,transliteration,cal,15,1.0,4620,0.9411764705882352,0.9411764705882354,0.875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,4620,sparse_attributes,cal,15,1.0,4620,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,9001,exact,cal,15,1.0,9001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,9001,token_order,cal,15,1.0,9001,0.95,1.0,0.8695652173913043,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,9001,ocr,cal,15,1.0,9001,0.923076923076923,0.923076923076923,0.923076923076923,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,9001,transliteration,cal,15,1.0,9001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,9001,sparse_attributes,cal,15,1.0,9001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,9919,exact,cal,15,1.0,9919,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,9919,token_order,cal,15,1.0,9919,0.95,1.0,0.4084507042253522,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,9919,ocr,cal,15,1.0,9919,0.9879518072289156,0.9879518072289157,0.9879518072289156,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,9919,transliteration,cal,15,1.0,9919,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,9919,sparse_attributes,cal,15,1.0,9919,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,9919,official_alias,cal,15,1.0,9919,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,17309,exact,cal,15,1.0,17309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,17309,token_order,cal,15,1.0,17309,0.95,1.0,0.7058823529411764,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1,17309,ocr,cal,15,1.0,17309,0.9743589743589743,0.9743589743589743,0.9473684210526316,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,17309,transliteration,cal,15,1.0,17309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,17309,sparse_attributes,cal,15,1.0,17309,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,17309,official_alias,cal,15,1.0,17309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,2145,exact,cal,15,1.0,2145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1,2145,token_order,cal,15,1.0,2145,0.95,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,2145,ocr,cal,15,1.0,2145,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1,2145,transliteration,cal,15,1.0,2145,0.9387755102040817,0.653061224489796,0.8695652173913043,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,2145,sparse_attributes,cal,15,1.0,2145,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,18168,exact,cal,15,1.0,18168,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,18168,token_order,cal,15,1.0,18168,0.95,1.0,0.5217391304347826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1,18168,ocr,cal,15,1.0,18168,0.9841269841269842,0.9841269841269842,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,18168,transliteration,cal,15,1.0,18168,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1,18168,sparse_attributes,cal,15,1.0,18168,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,875,exact,cal,15,1.0,875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1,875,token_order,cal,15,1.0,875,0.95,1.0,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1,875,ocr,cal,15,1.0,875,0.96,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1,875,transliteration,cal,15,1.0,875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,875,sparse_attributes,cal,15,1.0,875,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,875,official_alias,cal,15,1.0,875,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1,3636,exact,cal,15,1.0,3636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1,3636,token_order,cal,15,1.0,3636,0.95,1.0,0.7027027027027026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1,3636,ocr,cal,15,1.0,3636,0.9545454545454546,0.8181818181818181,0.9545454545454546,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1,3636,transliteration,cal,15,1.0,3636,0.9767441860465115,0.9767441860465117,0.9523809523809522,0.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1,3636,sparse_attributes,cal,15,1.0,3636,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3636,official_alias,cal,15,1.0,3636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1,15250,exact,cal,15,1.0,15250,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1,15250,token_order,cal,15,1.0,15250,0.95,1.0,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
